Date,DJIA_USD,CAC40_EUR,FTSE100_GBP,NIKKEI225_JPY,USD_per_USD,USD_per_GBP,USD_per_EUR,USD_per_JPY,MXN_per_USD,MXN_per_GBP,MXN_per_EUR,MXN_per_JPY
9/21/2017,22359.23047,5267.290039,7263.899902,20347.48047,1,1.3489633798599243,1.1872113943099976,0.008885256,17.87468910217285,24.112301025212446,21.22103457184835,0.15882118849382668
9/22/2017,22349.58984,5281.290039,7310.600098,20296.44922,1,1.3579760789871216,1.194557547569275,0.008892683,17.73712921142578,24.08659717901992,21.188021571720128,0.15773066430726163
9/25/2017,22296.08984,5267.129883,7301.299805,20397.58008,1,1.3507307767868042,1.1927196979522705,0.008893316,17.906600952148438,24.186997013706787,21.357555678998324,0.15924905653720317
9/26/2017,22284.32031,5268.759766,7285.700195,20330.18945,1,1.3477815389633179,1.185564637184143,0.008947665,17.948400497436523,24.190522844364978,21.278988923779025,0.16059627457327724
9/27/2017,22340.71094,5281.959961,7313.5,20267.05078,1,1.3448090553283691,1.1786059141159058,0.008898618,18.221099853515625,24.503900081050233,21.47549604904998,0.16214260953443158
9/28/2017,22381.19922,5293.77002,7322.799805,20363.10938,1,1.3398897647857666,1.1749638319015503,0.008860535,18.144899368286133,24.31216494663431,21.319600491229494,0.16077351825410036
9/29/2017,22405.08984,5329.810059,7372.799805,20356.2793,1,1.343021035194397,1.178175449371338,0.008891497,18.126399993896484,24.344136484150567,21.356079458293607,0.16117082816784845
10/2/2017,22557.59961,5350.439941,7438.799805,20400.7793,1,1.3394052982330322,1.1807351112365723,0.008877999,18.245149612426758,24.437650057938754,21.54268875715661,0.1619804109921586
10/3/2017,22641.66992,5367.410156,7468.100098,20614.07031,1,1.3275628089904785,1.173378348350525,0.008867607,18.211109161376953,24.176391233109825,21.368521189407602,0.16148895720036055
10/4/2017,22661.64063,5363.22998,7467.600098,20626.66016,1,1.3241175413131714,1.1747568845748901,0.008861477,18.26420021057129,24.183947876873162,21.45599493862278,0.16184779774316008
10/5/2017,22775.39063,5379.209961,7508,20628.56055,1,1.323276400566101,1.175723671913147,0.008863441,18.477800369262695,24.451237163016913,21.72478729902764,0.1637768955721745
10/6/2017,22773.66992,5359.899902,7522.899902,20690.71094,1,1.3112690448760986,1.1712344884872437,0.008867292,18.477800369262695,24.229367641614317,21.641837063862795,0.16384805034179856
10/10/2017,22830.67969,5363.649902,7538.299805,20823.50977,1,1.314405918121338,1.1741636991500854,0.008876423,18.812379837036133,24.727103391746823,22.088813499270827,0.16698663491330162
10/11/2017,22872.89063,5362.410156,7533.799805,20881.26953,1,1.3211086988449097,1.1814883947372437,0.008901153,18.69141960144043,24.693397029223206,22.083695340266104,0.1663751782308579
10/12/2017,22841.00977,5360.810059,7556.200195,20954.7207,1,1.3239772319793701,1.1865493059158325,0.008894107,18.879980087280273,24.996663775782963,22.402027268267148,0.16792056144049897
10/13/2017,22871.7207,5351.740234,7535.399902,21155.17969,1,1.326435923576355,1.1831799745559692,0.008909559,18.899999618530273,25.06963844959796,22.362101067760477,0.16839066532802136
10/16/2017,22956.96094,5362.879883,7527,21255.56055,1,1.3288860321044922,1.181404709815979,0.008937988,19.042949676513672,25.305909835187776,22.497430436621926,0.17020565446117242
10/17/2017,22997.43945,5361.370117,7516.200195,21336.11914,1,1.3252933025360107,1.1794538497924805,0.008913053,18.793949127197266,24.90749490647704,22.166595650876843,0.16751146823225374
10/18/2017,23157.59961,5383.810059,7542.899902,21363.05078,1,1.319487452507019,1.1771907806396484,0.008911624,18.88134002685547,24.913691251954333,22.22693940573663,0.16826339602536908
10/19/2017,23163.03906,5368.290039,7523,21448.51953,1,1.321300745010376,1.1795234680175781,0.00884854,18.798900604248047,24.83900137376895,22.17374444,0.1663428147472058
10/20/2017,23328.63086,5372.379883,7523.200195,21457.64063,1,1.3150626420974731,1.184805989265442,0.008874689,18.980939865112305,24.961124928507843,22.488731234072247,0.1684499450985575
10/23/2017,23273.96094,5386.810059,7524.5,21696.65039,1,1.3189828395843506,1.175364375114441,0.008768238,19.062599182128906,25.143241199102704,22.405499975759994,0.16714541038535038
10/24/2017,23441.75977,5394.799805,7526.5,21805.16992,1,1.3206549882888794,1.1759172677993774,0.008823011,19.234050750732422,25.40154506895624,22.617652407515834,0.16970223550556351
10/25/2017,23329.46094,5374.890137,7447.200195,21707.61914,1,1.3131976127624512,1.1759034395217896,0.008776087,19.095539093017578,25.076216351362746,22.454510099002164,0.16758411209008559
10/26/2017,23400.85938,5455.399902,7486.5,21739.7793,1,1.327351450920105,1.182075023651123,0.008806073,19.178600311279297,25.45674294979335,22.67054441655091,0.16888815000315097
10/27/2017,23434.18945,5494.129883,7505,22008.44922,1,1.3130252361297607,1.163724422454834,0.008762399,19.125,25.111607640981674,22.25622958,0.16758087613424938
10/30/2017,23348.74023,5493.629883,7487.799805,22011.66992,1,1.3134045600891113,1.1604562997817993,0.008792059,19.226280212402344,25.251884104520286,22.31125799385245,0.16903859257292628
10/31/2017,23377.24023,5503.290039,7493.100098,22011.60938,1,1.3212482929229736,1.1652703285217285,0.008849871,19.17115020751953,25.329849485055092,22.339572500455688,0.16966219896922557
11/1/2017,23435.00977,5514.290039,7488,22420.08008,1,1.3292216062545776,1.165175199508667,0.008798944,19.11528968811035,25.408456063251606,22.272661476009944,0.16819436367326107
11/2/2017,23516.25977,5510.5,7555.299805,22539.11914,1,1.3255391120910645,1.1628718376159668,0.008760249,18.982250213623047,25.161715093656312,22.07392418800191,0.16628924716673046
11/6/2017,23548.41992,5507.25,7562.299805,22548.34961,1,1.308044434,1.1614941358566284,0.008758255,19.046449661254883,24.913602459128015,22.122339590436013,0.16681365435618456
11/7/2017,23557.23047,5480.640137,7513.100098,22937.59961,1,1.3175057172775269,1.1612648963928223,0.008789586,19.133499145507812,25.208494515731218,22.219060902840283,0.16817553259939702
11/8/2017,23563.35938,5471.430176,7529.700195,22913.82031,1,1.3172106742858887,1.1601063013076782,0.008790359,19.09040069580078,25.146079572903545,22.14689414168697,0.16781146816130663
11/9/2017,23461.93945,5407.75,7484.100098,22868.71094,1,1.3113033771514893,1.159689188,0.00877755,19.025550842285156,24.948269071655886,22.06372560760974,0.1669977311446603
11/10/2017,23422.21094,5380.720215,7433,22681.41992,1,1.3144404888153076,1.164686679840088,0.008820287,19.10148048400879,25.10775934449657,22.24723988495043,0.16848053348629582
11/13/2017,23439.69922,5341.629883,7415.200195,22380.99023,1,1.312026023864746,1.1661127805709839,0.008796158,19.10700035095215,25.068881698442055,22.280917307619575,0.16806819532394057
11/14/2017,23409.4707,5315.580078,7414.399902,22380.00977,1,1.3123359680175781,1.1664936542510986,0.008803979,19.157489776611328,25.141062890776084,22.34709025579741,0.16866214668333085
11/15/2017,23271.2793,5301.25,7372.600098,22028.32031,1,1.3157894611358643,1.1792869567871094,0.008818187,19.235950469970703,25.310460903318926,22.684705490639317,0.16962620057405137
11/17/2017,23358.24023,5319.169922,7380.700195,22396.80078,1,1.3200448751449585,1.1777453422546387,0.008847365,18.901880264282227,24.951330173469387,22.26160144111327,0.16723183887794413
11/20/2017,23430.33008,5340.450195,7389.5,22261.75977,1,1.3202714920043945,1.1731857061386108,0.008925543,18.993850708007812,25.07703961,22.28331416,0.16953043044811916
11/21/2017,23590.83008,5366.149902,7411.299805,22416.48047,1,1.3245033025741577,1.1741223335266113,0.008884861,18.80150032043457,24.902649267764673,22.07526143002997,0.16704871482621167
11/22/2017,23526.17969,5352.759766,7419,22523.15039,1,1.3245558738708496,1.173722743988037,0.008901469,18.627099990844727,24.67263470605303,21.863050913793813,0.16580855986786883
11/24/2017,23557.99023,5390.459961,7409.600098,22550.84961,1,1.330672025680542,1.1853959560394287,0.008988441,18.536609649658203,24.666147911760163,21.973222117386285,0.16661522296507186
11/27/2017,23580.7793,5360.089844,7383.899902,22495.99023,1,1.3324450254440308,1.1926485300064087,0.008954877,18.56279945373535,24.73390979044484,22.138895481301233,0.16622757787983158
11/28/2017,23836.71094,5390.47998,7460.700195,22486.24023,1,1.3322319984436035,1.1904903650283813,0.008995233,18.533550262451172,24.690988704400297,22.06401301721735,0.16671359690305734
11/29/2017,23940.67969,5398.049805,7393.600098,22597.19922,1,1.3365410566329956,1.184805989265442,0.008956721,18.551000595092773,24.794173936964626,21.979336611932695,0.1661561349868699
11/30/2017,24272.34961,5372.790039,7326.700195,22724.96094,1,1.3417235612869263,1.185199261,0.008928412,18.648170471191406,25.02068969609263,22.101797856081248,0.1664985505090282
12/1/2017,24231.58984,5316.890137,7300.5,22819.0293,1,1.3529969453811646,1.1898245811462402,0.008884466,18.611719131469727,25.18159913317072,22.144680920012433,0.1653551936088671
12/4/2017,24290.05078,5389.290039,7339,22707.16016,1,1.349400281906128,1.1859863996505737,0.008860221,18.610450744628906,25.112947481202355,22.071741474496775,0.1648927116378958
12/5/2017,24180.64063,5375.529785,7327.5,22622.38086,1,1.347527265548706,1.1867746114730835,0.008888968,18.77014923095703,25.293287867132676,22.275936560860828,0.16684725321385166
12/6/2017,24140.91016,5374.350098,7348,22177.03906,1,1.341525673866272,1.1832919120788574,0.008891734,18.851200103759766,25.289368922384256,22.30647261575905,0.1676198661396154
12/7/2017,24211.48047,5383.859863,7320.799805,22498.0293,1,1.3392258882522583,1.1804285049438477,0.008905433,18.952499389648438,25.381677829702312,22.37207051947189,0.16878021682805636
12/8/2017,24329.16016,5399.089844,7394,22811.08008,1,1.348435878753662,1.1772184371948242,0.00883603,18.907970428466797,25.496185720157882,22.258811398325633,0.1670713952065319
12/11/2017,24386.0293,5386.830078,7453.5,22938.73047,1,1.3392080068588257,1.1769968271255493,0.008807236,19.053449630737305,25.516532303764734,22.425849761174277,0.1678082290730712
12/12/2017,24504.80078,5427.189941,7500.399902,22866.16992,1,1.334935188293457,1.1777591705322266,0.008807469,19.169599533081055,25.590172962203724,22.57717165,0.16883564715965654
12/13/2017,24585.42969,5399.450195,7496.5,22758.07031,1,1.331948161125183,1.1742602586746216,0.008807081,19.012649536132812,25.323863587769665,22.32579876238924,0.16744594515597777
12/14/2017,24508.66016,5357.140137,7448.100098,22694.44922,1,1.3409678936004639,1.1835860013961792,0.008866663,19.11338996887207,25.630442286122616,22.622340806383136,0.16947199342035568
12/15/2017,24651.74023,5349.299805,7490.600098,22553.2207,1,1.3432915210723877,1.1774957180023193,0.008897113,19.102800369262695,25.660629764769055,22.49346563665995,0.1699597827011447
12/18/2017,24792.19922,5420.580078,7537,22901.76953,1,1.3317352533340454,1.1743566989898682,0.008871855,19.057510375976562,25.379558408467346,22.380314976096997,0.16907546220662475
12/19/2017,24754.75,5382.910156,7544.100098,22868,1,1.3380789756774902,1.1784253120422363,0.008883519,19.219350814819336,25.717009251479794,22.648569481202685,0.1707354725974351
12/20/2017,24726.65039,5352.77002,7525.200195,22891.7207,1,1.3386881351470947,1.1841325759887695,0.008850889,19.223989486694336,25.734926636030195,22.763752191660387,0.17014939589063555
12/21/2017,24782.28906,5385.970215,7604,22866.09961,1,1.3372023105621338,1.1878176927566528,0.008830724,19.468690872192383,26.033578417915578,23.125255472800063,0.17192263697687837
12/22/2017,24754.06055,5364.720215,7592.700195,22902.75977,1,1.338043212890625,1.1857331991195679,0.008824334,19.735889434814453,26.407472908613272,23.40149931701262,0.17415608283369707
12/27/2017,24774.30078,5368.839844,7620.700195,22911.21094,1,1.337470531463623,1.1857894659042358,0.008833688,19.707500457763672,26.358201111064773,23.368946442119068,0.1740899088163268
12/28/2017,24837.50977,5339.419922,7622.899902,22783.98047,1,1.3403927087783813,1.1900794506072998,0.008832596,19.695600509643555,26.399839318137992,23.439329433897456,0.173963274
12/29/2017,24719.2207,5312.560059,7687.799805,22764.93945,1,1.344085931777954,1.1941723823547363,0.008859358,19.65538979,26.418532894660984,23.471923646579853,0.1741341287775557
1/4/2018,25075.13086,5413.689941,7695.899902,23506.33008,1,1.3511322736740112,1.2010425329208374,0.008880442,19.306970596313477,26.086271079554308,23.18849286802447,0.17145444074629268
1/5/2018,25295.86914,5470.75,7724.200195,23714.5293,1,1.3552889823913574,1.2068840265274048,0.008866585,19.173999786376953,25.986310658850925,23.140794066818216,0.17000789369027686
1/9/2018,25385.80078,5523.939941,7731,23849.99023,1,1.3571282625198364,1.1970456838607788,0.008838529,19.244680404663086,26.117499680329956,23.036761615682053,0.170094666
1/10/2018,25369.13086,5504.680176,7748.5,23788.19922,1,1.353234887123108,1.1929330825805664,0.008868787,19.26300048828125,26.06736429141165,22.979470552236307,0.1708394391158333
1/11/2018,25574.73047,5488.549805,7762.899902,23710.42969,1,1.351278305053711,1.1956144571304321,0.008973117,19.215370178222656,25.965312845408334,22.974174384195976,0.17242175564523438
1/12/2018,25803.18945,5517.060059,7778.600098,23653.82031,1,1.3541878461837769,1.2042099237442017,0.00898521,19.033000946044922,25.77425855753836,22.919728617860073,0.17101551894299835
1/16/2018,25792.85938,5513.819824,7755.899902,23951.81055,1,1.379824161529541,1.2268433570861816,0.009043145,18.752500534057617,25.87515332598832,23.00638070896366,0.16958157655201545
1/17/2018,26115.65039,5493.990234,7725.399902,23868.33984,1,1.3798813819885254,1.227129340171814,0.009058956,18.71685028076172,25.82703323,22.96799613512576,0.16955511647979069
1/18/2018,26017.81055,5494.830078,7701,23763.36914,1,1.382800817489624,1.218397855758667,0.008978595,18.58690071105957,25.701981497851648,22.646239971554223,0.16688425516028435
1/19/2018,26071.7207,5526.509766,7730.799805,23808.06055,1,1.3894678354263306,1.2236607074737549,0.009006899,18.620540618896484,25.872642268206164,22.78522390726266,0.16771333250872708
1/22/2018,26214.59961,5541.990234,7715.399902,23816.33008,1,1.3891589641571045,1.2255502939224243,0.00903473,18.707780838012695,25.988081450611844,22.927326304662756,0.1690197423097578
1/23/2018,26210.81055,5535.259766,7731.799805,24124.15039,1,1.3984841108322144,1.2256253957748413,0.009011769,18.67329978942871,26.114313052322586,22.886470444840825,0.16827946591077225
1/24/2018,26252.11914,5495.160156,7643.399902,23940.7793,1,1.401738166809082,1.2310267686843872,0.009082075,18.535030364990234,25.98125948557208,22.817118537680926,0.16833652705854962
1/25/2018,26392.78906,5481.209961,7615.799805,23669.49023,1,1.4220906496047974,1.239111304283142,0.009146955,18.609479904174805,26.46436736573537,23.059216916092964,0.17022008046713452
1/26/2018,26616.71094,5529.149902,7665.5,23631.88086,1,1.4150274991989136,1.239234209060669,0.009115438,18.476499557495117,26.14475496279215,22.89671031534226,0.16842138077544785
1/29/2018,26439.48047,5521.589844,7671.5,23629.33984,1,1.4149274826049805,1.2428072690963745,0.009204798,18.59779930114746,26.314537347165242,23.11348016066154,0.17118897736168417
1/30/2018,26076.89063,5473.779785,7588,23291.9707,1,1.4076577425003052,1.2381141185760498,0.009180544,18.765979766845703,26.416076714404426,23.234424498244152,0.17228191006481755
1/31/2018,26149.39063,5481.930176,7533.600098,23098.28906,1,1.4155884981155396,1.2409565448760986,0.009196924,18.587099075317383,26.311683664353268,23.065782247775587,0.1709441442194946
2/1/2018,26186.71094,5454.549805,7490.399902,23486.10938,1,1.420051097869873,1.241865873336792,0.009157426,18.333009719848633,26.033810579930105,22.76713912663172,0.1678831725387899
2/2/2018,25520.96094,5364.97998,7443.399902,23274.5293,1,1.4266760349273682,1.2510008811950684,0.009140267,18.57659912109375,26.502788776517264,23.239341870095814,0.16979506993797727
2/5/2018,24345.75,5285.830078,7335,22682.08008,1,1.411133885383606,1.244694471359253,0.009088017,18.815929412841797,26.551795579447116,23.42008331365014,0.17099948913184865
2/6/2018,24912.76953,5161.810059,7141.399902,21610.24023,1,1.3943694829940796,1.2367818355560303,0.009166323,18.621299743652344,25.964972096234305,23.03048527739338,0.17068884490849204
2/7/2018,24893.34961,5255.899902,7279.399902,21645.36914,1,1.395868182182312,1.2381294965744019,0.009121841,18.777999877929688,26.21161255462539,23.249595535535263,0.1712899200572342
2/8/2018,23860.46094,5151.680176,7170.700195,21890.85938,1,1.3879250288009644,1.2268133163452148,0.009157845,18.86910057067871,26.188896953007543,23.148863847565735,0.17280029230315405
2/9/2018,24190.90039,5079.209961,7092.399902,21382.61914,1,1.3934950828552246,1.2260762453079224,0.009214127,18.689699172973633,26.044003897582115,22.914996187934094,0.17220926469968992
2/13/2018,24640.44922,5109.240234,7168,21244.67969,1,1.3852334022521973,1.2303755283355713,0.009200478,18.634300231933594,25.81285510887028,22.927186993028954,0.17144447339560204
2/14/2018,24893.49023,5165.259766,7214,21154.16992,1,1.3886960744857788,1.235376238822937,0.009279537,18.555099487304688,25.767393819713106,22.92252901561187,0.17218272797793222
2/15/2018,25200.36914,5222.52002,7234.799805,21464.98047,1,1.401581048965454,1.2467273473739624,0.009382007,18.50271987915039,25.933061536933565,23.06784687413665,0.1735926541585165
2/16/2018,25219.38086,5281.580078,7294.700195,21720.25,1,1.4104173183441162,1.2503595352172852,0.009424094,18.50510025024414,26.099913870638375,23.13802854804453,0.1743937974347616
2/20/2018,24964.75,5289.859863,7246.799805,21925.09961,1,1.3992668390274048,1.2398641109466553,0.009371281,18.703399658203125,26.17104691880013,23.189673988897994,0.17527481020711166
2/21/2018,24797.7793,5302.169922,7281.600098,21970.81055,1,1.4001091718673706,1.233532428741455,0.009312635,18.83810043334961,26.375397197291477,23.23740778,0.17543234847465392
2/22/2018,24962.48047,5309.22998,7252.399902,21736.43945,1,1.3910139799118042,1.2281843423843384,0.009297569,18.603900909423828,25.878286245902473,22.8490198,0.17297104603818747
2/23/2018,25309.99023,5317.370117,7244.399902,21892.7793,1,1.3953033685684204,1.2326656579971313,0.009362068,18.520099639892578,25.841157413764904,22.82909080878062,0.1733864392433747
2/26/2018,25709.26953,5344.259766,7289.600098,22153.63086,1,1.3968042135238647,1.228712558746338,0.009339336,18.663799285888672,26.069673482892995,22.932444576492344,0.17430748568357343
2/27/2018,25410.0293,5343.930176,7282.5,22389.85938,1,1.3966480493545532,1.2315573692321777,0.009339772,18.82900047302246,26.29748678194278,23.188994287826972,0.17585856251658502
2/28/2018,25029.19922,5320.490234,7231.899902,22068.24023,1,1.3906078338623047,1.2230321168899536,0.009308733,18.82509994506836,26.178331456852902,23.023701836481905,0.17523783354631048
3/1/2018,24608.98047,5262.560059,7175.600098,21724.4707,1,1.375421166419983,1.2191256284713745,0.009377344,18.84296989440918,25.917019630984896,22.97194751478878,0.17669701802566093
3/2/2018,24538.06055,5136.580078,7069.899902,21181.64063,1,1.377543330192566,1.2270842790603638,0.009419477,18.80830955505371,25.909261379761347,23.079380970707234,0.1771644471069595
3/5/2018,24874.75977,5167.22998,7116,21042.08984,1,1.3795006275177002,1.2315422296524048,0.009473644,18.784650802612305,25.913437569904545,23.134090732690993,0.17795910081908514
3/6/2018,24884.11914,5170.22998,7146.799805,21417.75977,1,1.3852334022521973,1.2336541414260864,0.009411765,18.849950790405273,26.111581465679592,23.254319858261397,0.17741130155675552
3/7/2018,24801.35938,5187.830078,7157.799805,21252.7207,1,1.390008568763733,1.2416653633117676,0.00947535,18.698299407958984,25.990796398372822,23.21703073,0.17717292469731322
3/8/2018,24895.21094,5254.100098,7203.200195,21368.07031,1,1.390627145767212,1.2414649724960327,0.009417438,18.625,25.900430589914322,23.12228511273861,0.17539977515465394
3/9/2018,25335.74023,5274.399902,7224.5,21469.19922,1,1.3805670738220215,1.2306632995605469,0.009397966,18.60099983215332,25.679927908439822,22.891567828562984,0.17481157210658438
3/12/2018,25178.60938,5276.709961,7214.799805,21824.0293,1,1.385540485,1.2308752536773682,0.009355325,18.575899124145508,25.737660288877123,22.864614546717803,0.17378356761258426
3/13/2018,25007.0293,5242.790039,7138.799805,21968.09961,1,1.3907625675201416,1.2339584827423096,0.009410879,18.599580764770508,25.86760069921047,22.95111046013926,0.17503840006444707
3/14/2018,24758.11914,5233.359863,7132.700195,21777.28906,1,1.397233486175537,1.239234209060669,0.009388966,18.572500228881836,25.95011924179653,23.015677631417475,0.17437656950461444
3/15/2018,24873.66016,5267.259766,7139.799805,21803.94922,1,1.3971552848815918,1.2375624179840088,0.009420188,18.687299728393555,26.10905957569139,23.12669983746264,0.1760378686193164
3/16/2018,24946.50977,5282.75,7164.100098,21676.50977,1,1.3938642740249634,1.2309207916259766,0.009406541,18.67460060119629,26.02985860969261,22.986954155323474,0.17566340510744372
3/19/2018,24610.91016,5222.839844,7042.899902,21480.90039,1,1.3943500518798828,1.228078842163086,0.009436722,18.69729995727539,26.07058116544067,22.961758483106678,0.17644122002633775
3/20/2018,24727.26953,5252.430176,7061.299805,21380.9707,1,1.4025245904922485,1.2336845397949219,0.009434318,18.743900299072266,26.288781091183864,23.124060014422867,0.17683591749232785
3/22/2018,23957.89063,5167.209961,6952.600098,21591.99023,1,1.414627194404602,1.2347661256790161,0.009440285,18.673940658569336,26.416664282309966,23.057949358141514,0.17628732932372806
3/23/2018,23533.19922,5095.220215,6921.899902,20617.85938,1,1.4114724397659302,1.2324985265731812,0.009526713,18.510099411010742,26.12649517596924,22.813670250793848,0.17634039899796242
3/26/2018,24202.59961,5066.279785,6888.700195,20766.09961,1,1.4147672653198242,1.235437273979187,0.009536616,18.327739715576172,25.929486196899234,22.642772792411506,0.17478461088589495
3/27/2018,23857.71094,5115.740234,7000.100098,21317.32031,1,1.423892855644226,1.2457488775253296,0.009478673,18.38051986694336,26.17189092156741,22.89751199257671,0.1742229371274252
3/28/2018,23848.41992,5130.439941,7044.700195,21031.31055,1,1.417635440826416,1.240787148475647,0.009479302,18.321550369262695,25.973279134353106,22.733144238330397,0.17367551426617925
3/29/2018,24103.10938,5167.299805,7056.600098,21159.08008,1,1.4080342054367065,1.2310267686843872,0.009362244,18.16819953918457,25.581446402371284,22.365539971535554,0.1700951217216038
4/3/2018,24033.35938,5152.120117,7030.5,21292.28906,1,1.4046719074249268,1.229271411895752,0.009451885,18.22326088,25.597702619132633,22.401333630707995,0.17224416354835664
4/4/2018,24264.30078,5141.799805,7034,21319.55078,1,1.4068654775619507,1.2278525829315186,0.009395318,18.22326088,25.637676619997137,22.375477940349356,0.17121332435987982
4/5/2018,24505.2207,5276.669922,7199.5,21645.41992,1,1.4088078737258911,1.228682279586792,0.009365576,18.099000930786133,25.498015017863736,22.237921721881776,0.16950756344264364
4/6/2018,23932.75977,5258.240234,7183.600098,21567.51953,1,1.400874137878418,1.2251598834991455,0.009341255,18.21820068359375,25.52140618,22.320208627075772,0.1701808499720629
4/9/2018,23979.09961,5263.390137,7194.799805,21678.25977,1,1.4091651439666748,1.227144479751587,0.00934859,18.30344009399414,25.79256979513866,22.460965471808777,0.1711113575754377
4/10/2018,24408,5307.560059,7266.799805,21794.32031,1,1.4138271808624268,1.2322403192520142,0.009367769,18.331199645996094,25.917148317324973,22.588443304054636,0.17172244753268073
4/11/2018,24189.44922,5277.939941,7257.100098,21687.09961,1,1.4182183742523193,1.2363078594207764,0.009335935,18.23859977722168,25.866317324690044,22.548524249409184,0.1702743826976929
4/12/2018,24483.05078,5309.220215,7258.299805,21660.2793,1,1.4189025163650513,1.2371643781661987,0.009360754,18.193599700927734,25.814944397384807,22.50847346,0.17030580924221614
4/13/2018,24360.14063,5315.02002,7264.600098,21778.74023,1,1.4238117933273315,1.2329696416854858,0.009326444,18.171199798583984,25.87236857213111,22.404537704655468,0.16947268077350172
4/16/2018,24573.03906,5312.959961,7198.200195,21835.5293,1,1.4246840476989746,1.233258605003357,0.009302499,18.053030014038086,25.719863873630857,22.264054611196343,0.16793828563820326
4/17/2018,24786.63086,5353.540039,7226.100098,21847.58984,1,1.4342057704925537,1.2385127544403076,0.009341779,17.991899490356445,25.80408607119125,22.283196995414528,0.1680763399887946
4/18/2018,24748.07031,5380.169922,7317.299805,22158.19922,1,1.4296538829803467,1.237317442893982,0.009344397,18.02440071105957,25.768654464960036,22.301905397504697,0.16842715954977902
4/19/2018,24664.89063,5391.640137,7328.899902,22191.17969,1,1.4204343557357788,1.237914800643921,0.009315671,18.075849533081055,25.675557685898866,22.376361671213544,0.16838866301517655
4/20/2018,24462.93945,5412.830078,7368.200195,22162.24023,1,1.4086490869522095,1.2345526218414307,0.009308214,18.446929931640625,25.98525100527695,22.773705712032097,0.17170796473940275
4/23/2018,24448.68945,5438.549805,7398.899902,22088.03906,1,1.4001679420471191,1.2273402214050293,0.009270504,18.520099639892578,25.931249799295983,22.73046319246896,0.17169065323695984
4/24/2018,24024.13086,5444.160156,7425.399902,22278.11914,1,1.3938252925872803,1.22089684,0.009194472,18.926700592041016,26.38051399041342,23.107548946256884,0.17402102146803183
4/25/2018,24083.83008,5413.299805,7379.299805,22215.32031,1,1.3993842601776123,1.2241400480270386,0.009190923,18.811630249023438,26.324699278764456,23.028069956506442,0.17289624372774837
4/26/2018,24322.33984,5453.580078,7421.399902,22319.60938,1,1.3939224481582642,1.2171669006347656,0.009143777,18.846500396728516,26.27055997222351,22.939336475697928,0.1723281945630971
4/27/2018,24311.18945,5483.189941,7502.200195,22467.86914,1,1.391943335533142,1.2109616994857788,0.009149131,18.75830078,26.11049175838707,22.715583793527912,0.17162214325252317
5/2/2018,23924.98047,5529.220215,7543.200195,22472.7793,1,1.3609329462051392,1.1991558074951172,0.0091015,18.93549919128418,25.76994470225941,22.70661382304752,0.17234144192582493
5/8/2018,24360.21094,5521.930176,7565.799805,22508.68945,1,1.3570362329483032,1.1933743953704834,0.009179112,19.425100326538086,26.36056497,23.181417357193368,0.17830517045666627
5/9/2018,24542.53906,5534.629883,7662.5,22408.88086,1,1.3553440570831299,1.1867886781692505,0.009172292,19.548599243164062,26.495077808522183,23.20005625585509,0.17930546366919398
5/10/2018,24739.5293,5545.950195,7701,22497.17969,1,1.3544628620147705,1.184721827507019,0.009103571,19.56719970703125,26.503045316800126,23.18168859610887,0.1781313980835771
5/11/2018,24831.16992,5541.939941,7724.600098,22758.48047,1,1.352338194847107,1.1917530298233032,0.009137761,19.236900329589844,26.014795066171246,22.925634252197597,0.1757822001471696
5/14/2018,24899.41016,5540.680176,7711,22865.85938,1,1.355380892753601,1.1952143907546997,0.009145951,19.34239959716797,26.216318834006415,23.118314350263063,0.17690464477728585
5/15/2018,24706.41016,5553.160156,7723,22818.01953,1,1.3562448024749756,1.1931180953979492,0.009113195,19.57659912109375,26.550660808119574,23.35719465772854,0.17840536056538073
5/16/2018,24768.92969,5567.540039,7734.200195,22717.23047,1,1.3500195741653442,1.1820889711380005,0.00906643,19.66939926147461,26.55407401506409,23.250979935899068,0.17833123098479003
5/17/2018,24713.98047,5621.919922,7788,22838.36914,1,1.354830026626587,1.1816978454589844,0.009061336,19.562599182128906,26.503996770808953,23.11708130509942,0.1772632859718043
5/18/2018,24715.08984,5614.509766,7778.799805,22930.35938,1,1.3515340089797974,1.1795234680175781,0.00902299,19.748699188232422,26.691038586007835,23.294054155339836,0.17819232203219948
5/21/2018,25013.28906,5637.509766,7859.200195,23002.36914,1,1.3477089405059814,1.1766643524169922,0.009018759,19.889850616455078,26.805729501124915,23.403678195281827,0.179381774
5/22/2018,24834.41016,5640.100098,7877.5,22960.33984,1,1.3431833982467651,1.1792453527450562,0.009010795,19.82360076904297,26.62673144645032,23.376889081567242,0.17862640645868985
5/23/2018,24886.81055,5565.850098,7788.399902,22689.74023,1,1.3441040515899658,1.1788560152053833,0.009031303,19.762439727783203,26.562775307415905,23.297070948231067,0.17848057455489455
5/24/2018,24811.75977,5548.450195,7716.700195,22437.00977,1,1.3371307849884033,1.1710150241851807,0.009101748,19.63439941,26.253759901301237,22.992176704719895,0.1787073589917192
5/25/2018,24753.08984,5542.549805,7730.299805,22450.78906,1,1.3383476734161377,1.1722642183303833,0.009148127,19.56640053,26.18664662371566,22.936991220441314,0.17899591226586856
5/29/2018,24361.44922,5438.060059,7632.600098,22358.42969,1,1.3315579891204834,1.162696123123169,0.009141687,19.586050033569336,26.07996139751276,22.77262444132748,0.1790495392086741
